Country,City_Tier,Age,Gender,Education_Level,HH_Size,Annual_HH_Income_USD,Monthly_kWh,High_Energy_Appliances,EE_Appliance_Share,Env_Concern,EE_Knowledge,Govt_Incentive_Aware,Will_Adopt,Premium_WTP_pct,Budget_USD,Financing_Pref,Acceptable_Payback_yrs,Primary_Decision_Factor,Main_Barrier,Wanted_Features,Interested_Categories,Info_Sources
India,Metro,21,Male,Graduate,4,7882.85,299.6,2,37,4,4,1,0,4.9,592.91,Upfront,4,Peer reviews,Other,5‑Star rating;Quiet motor;Solar compatibility,AC,Online reviews;Govt portals
UAE,Metro,36,Female,Secondary,6,49182.62,427.8,2,11,2,2,0,1,15.6,2563.3,BNPL,2,Brand,Uncertain savings,5‑Star rating;Quiet motor,Water‑heater;Washer,Online reviews;Friends/Family;Govt portals
India,Metro,40,Male,Graduate,2,27735.87,130.9,3,46,3,4,0,1,13.7,1763.94,Rental,3,Peer reviews,Other,5‑Star rating;Quiet motor,Washer,In‑store demos
India,Metro,30,Male,Graduate,2,279625.4,226.2,10,100,3,3,0,1,19.4,13675.07,Upfront,2,Peer reviews,High cost,Solar compatibility,Washer;Dishwasher;Air‑purifier,In‑store demos;Social media;Online reviews
India,Tier‑2 city,44,Male,Primary,5,9973.88,441.1,1,48,1,1,0,0,2.2,955.89,BNPL,4,Govt incentive,Low awareness,Solar compatibility;Compact design,Air‑purifier,Friends/Family;Online reviews;Social media
India,Metro,32,Male,Secondary,3,29600.58,371.9,5,63,4,4,0,0,5.8,1589.83,Rental,2,Govt incentive,Limited models,Compact design;Quiet motor;Solar compatibility,Air‑purifier;Washer,In‑store demos;Social media
India,Metro,29,Male,Post‑grad,5,16326.97,341.1,2,48,2,3,1,1,10.6,407.96,Upfront,4,Peer reviews,Other,5‑Star rating;Compact design,Refrigerator;Washer,Social media;In‑store demos
India,Metro,46,Male,Primary,4,28157.08,267.3,3,6,4,5,0,1,11.0,1996.17,Rental,4,Energy saving,Low awareness,Wi‑Fi control;Compact design;Solar compatibility,Washer;Refrigerator;Water‑heater,Govt portals
UAE,Metro,38,Male,Graduate,2,96032.69,312.8,3,43,5,4,1,0,5.7,4808.86,BNPL,0,Brand,Uncertain savings,Compact design,Refrigerator;Water‑heater;Air‑purifier,Govt portals;In‑store demos
India,Metro,28,Male,Secondary,3,18052.17,198.3,1,26,5,4,1,1,13.2,1623.76,0‑interest EMI,0,Govt incentive,Uncertain savings,Wi‑Fi control;Compact design,Water‑heater,In‑store demos;Govt portals
UAE,Metro,38,Male,Secondary,1,51136.07,232.7,4,59,4,5,1,1,5.0,3355.84,0‑interest EMI,2,Up‑front price,High cost,5‑Star rating,Dishwasher;Water‑heater;AC,In‑store demos;Social media
UAE,Metro,31,Female,Secondary,4,44279.95,261.7,6,59,4,3,1,0,7.6,2392.53,Upfront,2,Brand,Other,Wi‑Fi control;5‑Star rating,Dishwasher,Online reviews;Govt portals;Friends/Family
Singapore,Metro,45,Male,Secondary,2,114490.45,275.4,10,82,1,1,1,0,2.1,6014.28,0‑interest EMI,2,Peer reviews,Other,Wi‑Fi control;Compact design,Water‑heater;AC;Dishwasher,Govt portals;Social media;Online reviews
Singapore,Metro,26,Female,Secondary,5,107831.55,181.7,6,77,1,1,1,0,1.2,4736.88,Upfront,1,Peer reviews,Uncertain savings,Wi‑Fi control,AC,Govt portals
India,Metro,38,Male,Graduate,2,12685.01,145.4,1,31,3,4,0,0,5.5,505.14,Rental,4,Brand,Other,Solar compatibility;Wi‑Fi control;Compact design,Dishwasher,Govt portals
India,Metro,39,Female,Post‑grad,2,25875.52,258.1,3,35,1,2,1,0,1.9,1346.2,0‑interest EMI,4,Brand,Other,Wi‑Fi control;Compact design,Dishwasher;Air‑purifier;Refrigerator,Online reviews;In‑store demos
India,Metro,39,Male,Secondary,1,18923.94,192.1,2,48,5,4,1,1,13.5,787.84,0‑interest EMI,0,Up‑front price,High cost,Compact design;5‑Star rating;Quiet motor,Air‑purifier;AC,Social media;In‑store demos;Online reviews
India,Metro,27,Male,Graduate,4,16973.92,244.5,1,29,2,1,1,0,9.3,580.84,BNPL,3,Brand,Limited models,Quiet motor;Solar compatibility;Wi‑Fi control,AC;Water‑heater,Friends/Family;Govt portals
India,Tier‑2 city,39,Female,Secondary,1,16026.98,283.4,1,49,4,4,0,1,8.3,1148.93,0‑interest EMI,3,Up‑front price,Uncertain savings,Wi‑Fi control;Compact design,Refrigerator;Water‑heater;Dishwasher,Govt portals
Singapore,Metro,32,Male,Graduate,5,116673.13,362.2,6,42,5,4,1,1,15.7,4544.25,0‑interest EMI,5,Up‑front price,Uncertain savings,Compact design;Wi‑Fi control,Washer,In‑store demos;Govt portals
India,Metro,42,Female,Graduate,2,14704.17,234.7,0,36,3,2,1,1,13.2,1297.11,BNPL,3,Brand,Limited models,5‑Star rating;Wi‑Fi control;Solar compatibility,Dishwasher;Air‑purifier;Refrigerator,In‑store demos;Online reviews;Friends/Family
Singapore,Metro,38,Female,Graduate,3,106448.44,434.9,6,60,1,1,1,1,5.9,5509.08,Upfront,1,Up‑front price,Uncertain savings,Quiet motor;Wi‑Fi control,Washer;Air‑purifier,Friends/Family
India,Tier‑2 city,33,Female,Graduate,3,16638.29,335.4,1,53,1,2,1,1,4.3,242.42,0‑interest EMI,3,Peer reviews,Limited models,5‑Star rating;Solar compatibility;Wi‑Fi control,Air‑purifier;Refrigerator,Friends/Family;Social media;Govt portals
Singapore,Metro,32,Male,Secondary,4,73055.55,238.7,5,16,5,4,1,1,16.3,4535.36,Upfront,3,Peer reviews,Uncertain savings,Quiet motor;Compact design,Dishwasher;Refrigerator;Air‑purifier,Govt portals;Social media
UAE,Tier‑2 city,29,Male,Graduate,5,32493.0,306.5,3,41,5,4,1,1,6.8,1799.76,Upfront,3,Govt incentive,High cost,Solar compatibility;5‑Star rating,Washer,Friends/Family;Govt portals;Online reviews
India,Tier‑2 city,27,Female,Graduate,3,23122.62,177.2,3,59,3,4,1,1,6.3,1414.98,Upfront,3,Brand,Other,Solar compatibility,AC;Dishwasher;Air‑purifier,Online reviews;Friends/Family;Govt portals
India,Metro,58,Male,Primary,4,43772.55,357.9,1,59,5,5,0,1,6.7,2927.35,BNPL,3,Up‑front price,High cost,Wi‑Fi control;Quiet motor;Solar compatibility,Air‑purifier;Washer;Refrigerator,Social media;In‑store demos;Online reviews
India,Metro,26,Male,Primary,7,18497.94,227.6,1,32,3,4,1,0,7.7,432.88,0‑interest EMI,3,Up‑front price,Other,Wi‑Fi control,Refrigerator,Social media;Online reviews;In‑store demos
India,Metro,25,Male,Graduate,2,12399.79,203.3,1,21,3,3,0,0,0.9,942.0,0‑interest EMI,1,Peer reviews,Low awareness,Solar compatibility,Washer,Online reviews;Social media;In‑store demos
UAE,Metro,31,Female,Secondary,1,107995.23,232.3,3,48,2,1,0,0,3.7,5718.42,BNPL,1,Energy saving,Other,Quiet motor,Water‑heater;Refrigerator,Friends/Family
UAE,Metro,22,Male,Secondary,4,78830.52,404.5,6,60,4,5,0,0,2.3,4837.53,Upfront,6,Peer reviews,Limited models,5‑Star rating;Quiet motor,Refrigerator;Water‑heater;Washer,Online reviews;In‑store demos
India,Metro,46,Male,Secondary,2,27285.95,211.4,4,21,4,4,0,1,28.0,1959.74,0‑interest EMI,2,Peer reviews,Limited models,Wi‑Fi control;Quiet motor;5‑Star rating,Refrigerator;Water‑heater;Washer,Friends/Family;Govt portals;Social media
India,Metro,35,Male,Graduate,4,21739.16,102.2,2,47,5,4,1,1,10.8,374.37,BNPL,2,Brand,High cost,5‑Star rating;Wi‑Fi control;Quiet motor,Washer,Govt portals;Social media;Online reviews
India,Metro,32,Female,Secondary,2,20851.94,417.9,3,51,1,1,0,1,2.0,1352.37,0‑interest EMI,4,Govt incentive,Low awareness,5‑Star rating,Dishwasher,In‑store demos;Online reviews;Govt portals
UAE,Metro,43,Female,Secondary,3,80177.03,554.1,6,51,3,3,0,1,8.9,4904.7,0‑interest EMI,2,Peer reviews,High cost,Solar compatibility;Quiet motor,Refrigerator;Washer,Friends/Family
UAE,Metro,45,Male,Post‑grad,2,31822.58,550.7,4,9,2,3,1,0,2.1,663.5,0‑interest EMI,1,Energy saving,Low awareness,5‑Star rating;Quiet motor,Washer,Social media;In‑store demos
Singapore,Metro,36,Female,Graduate,5,94429.18,237.5,3,49,3,4,1,1,10.4,4233.61,Upfront,1,Up‑front price,Uncertain savings,Solar compatibility;Compact design;Wi‑Fi control,Washer;Water‑heater,Govt portals
India,Rural,37,Female,Post‑grad,3,26462.83,225.9,4,27,5,4,0,0,3.6,1580.7,Rental,3,Up‑front price,Limited models,5‑Star rating;Compact design,Water‑heater,Friends/Family;Social media
India,Metro,44,Male,Primary,5,22986.14,263.5,2,58,1,2,0,0,4.9,1755.05,0‑interest EMI,6,Govt incentive,Uncertain savings,Solar compatibility;Wi‑Fi control;5‑Star rating,AC,Govt portals;In‑store demos
Singapore,Metro,22,Female,Graduate,2,96450.54,528.2,7,60,4,5,0,1,17.6,5455.16,0‑interest EMI,4,Govt incentive,Other,5‑Star rating,Washer;Refrigerator;Air‑purifier,Govt portals;Online reviews
India,Metro,41,Female,Graduate,4,55835.14,304.4,7,55,5,5,1,1,12.5,2987.82,Upfront,4,Peer reviews,Other,Solar compatibility;Wi‑Fi control,Water‑heater;AC,Govt portals;Friends/Family;Online reviews
UAE,Metro,46,Male,Secondary,2,51808.62,661.4,4,66,1,1,0,0,2.0,1317.24,0‑interest EMI,2,Energy saving,High cost,5‑Star rating;Compact design,Air‑purifier,In‑store demos;Friends/Family
India,Tier‑2 city,24,Female,Graduate,1,20980.72,230.3,2,63,2,2,0,0,3.1,1484.68,Rental,4,Brand,Other,Solar compatibility,Water‑heater;Refrigerator;Air‑purifier,Online reviews;Govt portals;In‑store demos
UAE,Metro,42,Male,Secondary,5,52349.78,178.8,2,37,2,1,1,0,3.0,2482.36,Rental,4,Brand,High cost,5‑Star rating;Solar compatibility;Wi‑Fi control,Washer;AC,Social media;In‑store demos;Friends/Family
India,Metro,49,Female,Graduate,1,28062.32,139.4,1,57,1,1,1,1,1.9,2019.92,0‑interest EMI,2,Energy saving,Other,Solar compatibility;Compact design,Washer;AC,Friends/Family
India,Metro,46,Male,Graduate,5,27943.96,204.1,1,15,1,1,1,1,15.9,1053.15,Upfront,1,Govt incentive,Low awareness,Quiet motor;Compact design;5‑Star rating,Air‑purifier;Refrigerator,Online reviews;Friends/Family;Govt portals
India,Tier‑2 city,45,Male,Primary,2,26701.38,270.2,1,37,3,2,1,0,3.8,1325.42,Upfront,3,Energy saving,Uncertain savings,Wi‑Fi control;Compact design,AC;Washer;Water‑heater,Govt portals;Online reviews
Singapore,Metro,18,Male,Post‑grad,2,89353.05,529.9,3,51,3,4,1,1,3.6,4972.03,Upfront,3,Brand,Limited models,Compact design,Water‑heater;Refrigerator;Washer,Online reviews
India,Metro,49,Male,Secondary,3,20479.03,433.2,0,50,1,2,0,0,3.1,546.79,0‑interest EMI,4,Govt incentive,Low awareness,Solar compatibility;Compact design;Quiet motor,Air‑purifier;AC,In‑store demos;Social media
India,Tier‑2 city,30,Male,Graduate,3,44896.05,154.4,5,53,4,3,0,1,15.9,2279.42,Upfront,3,Peer reviews,High cost,Wi‑Fi control;Quiet motor;Compact design,Air‑purifier,Govt portals
India,Metro,27,Male,Graduate,4,12203.73,465.3,0,44,1,1,0,0,2.7,467.61,Upfront,1,Energy saving,High cost,5‑Star rating;Wi‑Fi control;Compact design,Air‑purifier;AC,In‑store demos
Singapore,Metro,26,Male,Secondary,8,96536.89,231.6,10,38,4,3,0,0,4.9,4470.91,0‑interest EMI,4,Govt incentive,Uncertain savings,5‑Star rating;Wi‑Fi control;Compact design,Water‑heater,Social media
India,Rural,30,Female,Graduate,3,21204.37,313.0,3,58,2,2,0,0,3.5,1629.46,Upfront,5,Peer reviews,Low awareness,Solar compatibility;Wi‑Fi control,Water‑heater;Refrigerator;Air‑purifier,In‑store demos
India,Metro,47,Female,Graduate,5,24707.18,268.8,4,34,5,4,1,1,13.8,748.42,0‑interest EMI,0,Peer reviews,High cost,Wi‑Fi control,AC;Air‑purifier,Social media;Govt portals
UAE,Tier‑2 city,22,Female,Graduate,2,51996.56,734.9,4,37,3,4,1,1,12.2,3478.07,0‑interest EMI,3,Energy saving,High cost,5‑Star rating,Refrigerator,Govt portals
India,Metro,22,Female,Graduate,1,42041.03,521.5,3,35,1,1,0,0,3.0,896.56,0‑interest EMI,3,Govt incentive,High cost,Compact design;5‑Star rating;Quiet motor,Refrigerator,Govt portals
India,Metro,57,Male,Graduate,2,12950.73,365.6,3,24,3,2,1,1,7.2,345.33,0‑interest EMI,3,Govt incentive,High cost,Solar compatibility,Dishwasher,Online reviews;Social media
Singapore,Metro,23,Male,Secondary,2,109976.42,183.7,7,63,3,4,1,1,5.8,5337.19,0‑interest EMI,2,Brand,Limited models,Compact design,Dishwasher;Refrigerator;Water‑heater,In‑store demos
UAE,Tier‑2 city,29,Male,Primary,3,97090.94,471.8,4,49,2,1,0,1,17.8,4702.63,BNPL,3,Energy saving,Limited models,Wi‑Fi control;Quiet motor;5‑Star rating,Water‑heater;Refrigerator,Online reviews;Social media
India,Metro,23,Male,Graduate,3,16109.55,163.8,3,32,2,1,0,0,3.6,1701.02,0‑interest EMI,1,Peer reviews,Low awareness,Compact design;Quiet motor,AC;Dishwasher;Air‑purifier,Social media;Friends/Family
India,Metro,28,Male,Primary,5,23118.91,214.5,5,38,4,3,1,1,8.5,920.94,0‑interest EMI,2,Peer reviews,Other,Wi‑Fi control;Compact design,Water‑heater;Dishwasher,Friends/Family;Online reviews
UAE,Metro,27,Female,Secondary,6,57936.13,308.6,7,36,4,3,0,0,9.3,2337.23,Rental,2,Govt incentive,High cost,Wi‑Fi control;Compact design;5‑Star rating,Refrigerator;Water‑heater,In‑store demos;Social media
Singapore,Metro,41,Female,Graduate,2,104152.69,368.5,3,27,1,2,0,0,3.2,4571.08,Upfront,3,Peer reviews,Low awareness,Compact design;Solar compatibility;Quiet motor,AC;Water‑heater,Online reviews
Singapore,Metro,44,Male,Graduate,4,72504.42,321.7,4,37,4,3,1,0,7.7,4055.47,Upfront,0,Brand,Limited models,Quiet motor;Solar compatibility;5‑Star rating,Washer,In‑store demos;Social media
UAE,Metro,37,Male,Graduate,5,30556.81,355.1,3,47,1,1,0,0,3.2,918.8,0‑interest EMI,7,Govt incentive,Limited models,5‑Star rating;Wi‑Fi control;Quiet motor,Refrigerator;AC,Govt portals
India,Metro,47,Male,Graduate,2,22143.6,215.2,1,43,4,5,0,1,18.8,1613.94,0‑interest EMI,3,Brand,Uncertain savings,5‑Star rating;Quiet motor;Wi‑Fi control,AC;Refrigerator,In‑store demos
India,Rural,33,Female,Graduate,3,31525.75,349.0,7,42,2,1,0,0,3.3,2317.9,Upfront,0,Peer reviews,Low awareness,Quiet motor;Compact design;5‑Star rating,Air‑purifier;Dishwasher,Govt portals;Social media;In‑store demos
India,Metro,34,Female,Graduate,2,17533.35,252.4,4,48,2,2,1,0,5.7,226.31,Rental,3,Up‑front price,Limited models,5‑Star rating,Air‑purifier;Water‑heater,Govt portals;Online reviews;Friends/Family
India,Metro,44,Female,Primary,4,14967.05,298.5,0,35,2,2,0,1,10.3,647.89,0‑interest EMI,0,Peer reviews,Uncertain savings,Compact design,Washer,Online reviews
India,Metro,18,Male,Graduate,3,9994.08,205.9,2,5,4,5,1,1,8.6,932.84,Rental,3,Energy saving,High cost,Compact design,Water‑heater,Social media
India,Metro,24,Male,Post‑grad,2,34723.17,208.7,1,44,4,5,0,1,11.3,2635.08,BNPL,5,Energy saving,Limited models,Solar compatibility,Washer,Friends/Family
India,Metro,35,Male,Graduate,2,15997.32,131.6,3,22,2,1,0,0,3.4,847.08,Upfront,2,Brand,Low awareness,Quiet motor;5‑Star rating;Wi‑Fi control,Dishwasher;Washer,Social media;Govt portals
India,Metro,47,Other,Secondary,1,20671.21,124.1,1,45,3,2,1,0,3.3,1713.98,Rental,3,Up‑front price,Low awareness,Wi‑Fi control;Compact design,Washer,Online reviews
UAE,Metro,33,Male,Graduate,8,45030.5,606.8,2,57,5,5,1,1,23.3,3102.03,0‑interest EMI,5,Peer reviews,Low awareness,5‑Star rating;Compact design,Air‑purifier;Dishwasher,Online reviews;Friends/Family;In‑store demos
UAE,Metro,27,Male,Graduate,3,122636.37,408.9,4,78,5,4,1,1,16.7,5888.08,Upfront,0,Energy saving,Limited models,Solar compatibility,Refrigerator;Dishwasher,Social media
UAE,Metro,34,Male,Secondary,2,52732.0,426.8,4,46,5,5,1,1,11.3,3967.51,BNPL,2,Brand,Limited models,Quiet motor;Solar compatibility,Washer;Refrigerator;Dishwasher,Online reviews
India,Tier‑2 city,33,Female,Graduate,1,9495.74,273.6,1,24,1,1,1,0,3.7,1006.06,0‑interest EMI,4,Brand,Limited models,Wi‑Fi control;5‑Star rating;Solar compatibility,Water‑heater;AC,Friends/Family
Singapore,Metro,52,Male,Secondary,3,88257.32,310.5,3,50,1,1,1,0,6.7,4445.45,0‑interest EMI,1,Peer reviews,Other,5‑Star rating;Solar compatibility,AC,Online reviews;In‑store demos
India,Metro,33,Male,Post‑grad,2,35854.32,192.6,1,71,3,3,0,1,10.5,1537.7,Upfront,2,Brand,Other,5‑Star rating,Air‑purifier;Dishwasher,Social media;Online reviews;In‑store demos
Singapore,Metro,26,Male,Primary,4,104836.36,213.5,5,58,4,3,0,0,3.1,5342.8,Upfront,4,Govt incentive,Other,Compact design,Water‑heater,Govt portals;Online reviews;In‑store demos
UAE,Metro,18,Female,Secondary,4,45027.42,999.9,4,42,4,5,1,1,18.6,2526.95,Upfront,4,Govt incentive,High cost,5‑Star rating;Compact design,AC,In‑store demos;Online reviews
UAE,Metro,27,Male,Post‑grad,3,121819.45,701.9,10,62,3,3,0,1,4.5,5729.01,Upfront,2,Peer reviews,Other,Wi‑Fi control;5‑Star rating;Compact design,Air‑purifier,Social media;Govt portals
India,Metro,38,Male,Secondary,5,7963.97,350.7,1,54,1,1,1,1,5.3,767.24,Upfront,0,Govt incentive,Uncertain savings,Quiet motor;Wi‑Fi control;Solar compatibility,Air‑purifier;Washer;Dishwasher,Govt portals;Online reviews
Singapore,Metro,42,Male,Graduate,2,106845.21,150.9,7,53,3,4,0,1,8.2,5366.66,Upfront,3,Peer reviews,Low awareness,Wi‑Fi control;Compact design;Quiet motor,AC;Air‑purifier,Govt portals;Online reviews
UAE,Metro,56,Male,Primary,3,98480.22,358.8,5,91,1,2,0,0,1.4,4234.32,BNPL,0,Peer reviews,Uncertain savings,Quiet motor;5‑Star rating,Air‑purifier;Washer,Social media
UAE,Metro,30,Other,Primary,4,59885.97,616.0,4,17,5,4,0,0,9.2,2313.22,0‑interest EMI,4,Peer reviews,Low awareness,Wi‑Fi control;Solar compatibility;5‑Star rating,Air‑purifier;Dishwasher;Water‑heater,Govt portals
India,Metro,32,Female,Primary,3,28363.47,144.6,4,51,4,3,0,0,11.3,1284.79,Upfront,3,Govt incentive,Uncertain savings,Compact design,Air‑purifier,Friends/Family
UAE,Metro,44,Female,Secondary,4,66701.46,255.8,2,42,2,3,0,0,4.7,2371.42,Upfront,5,Peer reviews,Other,Solar compatibility;5‑Star rating,AC,Govt portals;Online reviews;Social media
Singapore,Metro,42,Female,Secondary,1,77281.96,201.3,4,51,2,2,1,0,4.7,3901.99,Upfront,6,Govt incentive,Low awareness,Quiet motor;5‑Star rating,Dishwasher;Water‑heater,In‑store demos
UAE,Metro,43,Female,Secondary,3,47728.84,472.9,7,63,3,3,1,1,3.6,2784.26,Upfront,4,Brand,Low awareness,Wi‑Fi control,Air‑purifier;AC,In‑store demos;Govt portals;Social media
Singapore,Metro,33,Other,Primary,2,105902.31,341.1,8,76,4,3,0,0,5.2,4260.19,Upfront,2,Up‑front price,Other,Solar compatibility,Water‑heater;Air‑purifier,Friends/Family
Singapore,Metro,55,Male,Graduate,1,70995.77,228.1,3,71,3,2,0,0,3.4,4725.22,Upfront,5,Peer reviews,Low awareness,Wi‑Fi control;Solar compatibility;5‑Star rating,Dishwasher;Water‑heater;Refrigerator,Govt portals;Online reviews;Friends/Family
UAE,Tier‑2 city,23,Male,Graduate,2,86877.38,333.2,6,56,4,5,1,1,14.7,4446.63,Rental,4,Energy saving,Low awareness,Solar compatibility;Wi‑Fi control,Water‑heater,Online reviews
India,Metro,41,Male,Secondary,2,29067.25,433.9,0,68,1,2,0,1,4.4,2043.31,Rental,2,Brand,Low awareness,Solar compatibility;Wi‑Fi control;5‑Star rating,Washer,Govt portals;Online reviews
India,Metro,40,Male,Secondary,1,32892.8,237.0,4,28,4,5,0,0,10.8,852.98,Upfront,2,Peer reviews,High cost,Wi‑Fi control;5‑Star rating;Solar compatibility,Refrigerator,Social media;Online reviews
UAE,Metro,36,Female,Secondary,3,158168.95,432.8,9,46,2,2,1,0,1.4,7675.0,Upfront,4,Brand,Uncertain savings,Compact design;Quiet motor;5‑Star rating,Dishwasher;AC,Social media
India,Metro,45,Male,Secondary,5,14903.13,287.4,3,34,1,2,0,0,1.9,428.66,0‑interest EMI,4,Peer reviews,Low awareness,5‑Star rating;Solar compatibility;Wi‑Fi control,Washer;Dishwasher;Refrigerator,Online reviews
India,Rural,35,Male,Secondary,2,14966.86,195.2,2,42,3,3,0,1,4.5,389.93,0‑interest EMI,4,Govt incentive,Uncertain savings,Quiet motor;Solar compatibility,Washer;Air‑purifier;Refrigerator,Online reviews;In‑store demos
UAE,Metro,18,Male,Post‑grad,3,71578.62,567.3,4,66,5,5,1,1,11.5,4099.91,0‑interest EMI,5,Govt incentive,Limited models,Quiet motor,Air‑purifier;Refrigerator,In‑store demos;Online reviews
India,Rural,34,Male,Graduate,3,15999.79,168.8,0,23,3,2,0,0,4.8,1137.82,0‑interest EMI,3,Energy saving,Limited models,5‑Star rating;Compact design;Solar compatibility,AC;Air‑purifier;Dishwasher,Social media;Online reviews;Govt portals
Singapore,Metro,52,Male,Secondary,4,169410.08,559.6,10,68,2,2,1,1,9.1,8073.7,Upfront,3,Up‑front price,Limited models,5‑Star rating;Quiet motor;Wi‑Fi control,Dishwasher;Air‑purifier;Refrigerator,Friends/Family;Online reviews
India,Tier‑2 city,23,Female,Graduate,2,23021.74,172.4,1,30,2,2,0,1,7.1,73.04,Rental,1,Up‑front price,Low awareness,Solar compatibility;Wi‑Fi control;Compact design,AC;Air‑purifier,Friends/Family;Social media;In‑store demos
India,Metro,43,Male,Secondary,6,13181.26,228.0,1,39,4,4,1,1,22.7,1373.54,0‑interest EMI,2,Peer reviews,Other,5‑Star rating,Air‑purifier,Friends/Family
India,Metro,25,Female,Graduate,3,43455.44,223.5,2,54,3,4,0,1,5.7,2300.45,0‑interest EMI,3,Energy saving,High cost,Quiet motor,Washer;AC;Refrigerator,Friends/Family;Online reviews;Govt portals
India,Tier‑2 city,41,Male,Post‑grad,8,12138.57,141.6,0,24,5,4,1,0,10.4,347.48,Rental,4,Govt incentive,High cost,Compact design;Quiet motor;Solar compatibility,Water‑heater;Air‑purifier,Friends/Family;Govt portals
